fioriId,RoleName,AppName,ApplicationType,UITechnology,BSPName,BSPApplicationURL,SAPUI5ComponentId,PrimaryODataServiceName,PrimaryODataServiceVersion,AdditionalODataServices,AdditionalODataServicesVersions,OData V4 Service Group,Link,
F5655,Trading Manager - Commodity Derivative Orders,Observe and Monitor Deal Requests,Transactional,SAP Fiori elements,FIN_OBS_RQST,/sap/bc/ui5_ui5/sap/fin_obs_rqst,ibso.commodity.observer.request,UI_CMMDTYHDGREQOVERVIEW,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5655
F5656,Trading Manager - Commodity Derivative Orders,Commodity Hedge Management Cockpit - Overview,Transactional,SAP Fiori (SAPUI5),FIN_HCOCKP_VIEW,/sap/bc/ui5_ui5/sap/fin_hcockp_view,ibso.commodity.hedgecockpit.overview,UI_CMMDTYHDGMGMTCOCKPIT,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5656
F5657,Commodity Risk Manager - Hedge Accounting,Review Hedge Constellation Details,Transactional,SAP Fiori elements,FIN_HC_DETAILS,/sap/bc/ui5_ui5/sap/fin_hc_details,ibso.commodity.HedgeConst.details,UI_HDGHCNSTLFTRANSOVERVIEW,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5657
F5658,Trading Manager - Commodity Derivative Orders,Commodity Hedge Management Trader Cockpit,Transactional,SAP Fiori elements,FIN_TOC,/sap/bc/ui5_ui5/sap/fin_toc,ibso.commodity.traders.cockpit,UI_CMMDTYHDGTRDORDCKPT,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5658
F5659,Commodity Risk Manager - Hedge Accounting,Manage Commodity Counter Deal Request,Transactional,SAP Fiori elements,FIN_COUNTDEAL,/sap/bc/ui5_ui5/sap/fin_countdeal,ibso.commodity.counterdeal.manage,UI_CMMDTYHDGCNTRDEALREQ,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5659
F5660,Commodity Risk Manager - Hedge Accounting,Manage Commodity Dedesignation Request,Transactional,SAP Fiori elements,FIN_DEDESREQ,/sap/bc/ui5_ui5/sap/fin_dedesreq,ibso.commodity.dedesignation.manage,UI_CMMDTYHDGDDSGNTNREQUEST,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5660
F5661,Commodity Risk Manager - Hedge Accounting,Manage Commodity Hedge Specification,Transactional,SAP Fiori elements,FIN_HEDGESPEC,/sap/bc/ui5_ui5/sap/fin_hedgespec,ibso.commodity.hedgespec.manage,UI_CMMDTYHDGSPECIFICATION,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5661
F5662,Commodity Risk Manager - Hedge Accounting,Manage Commodity Hedging Area,Transactional,SAP Fiori elements,FIN_HEDGINGAREA,/sap/bc/ui5_ui5/sap/fin_hedgingarea,ibso.commodity.hedgingarea.mans1,UI_CMMDTYHDGHEDGINGAREA,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5662
F5663,Commodity Risk Manager - Hedge Accounting,Manage Commodity Planning Data,Transactional,SAP Fiori elements,FIN_PLANNINGD,/sap/bc/ui5_ui5/sap/fin_planningd,ibso.commodity.planningdata.mans1,UI_CMMDTYHDGPLANNINGDATA,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5663
F5664,Commodity Risk Manager - Hedge Accounting,Manage Commodity Plan Exposure,Transactional,SAP Fiori elements,FIN_CMDTX_EXP,/sap/bc/ui5_ui5/sap/fin_cmdtx_exp,ibso.commodity.planexpo.manage,UI_CMMDTYHDGPLANEXPOSURE,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5664
F5665,Commodity Risk Manager - Hedge Accounting,Monitor Hedge Constellation,Transactional,SAP Fiori elements,FIN_HC_MONITOR,/sap/bc/ui5_ui5/sap/fin_hc_monitor,ibso.commodity.HedgeConst.monitor,UI_CMMHDGCNSTLTNINCONSTCY,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5665
F5666,Commodity Risk Manager - Hedge Accounting,Manage Hedge Constellations Tasklist,Transactional,SAP Fiori elements,FIN_HC_MANAGE,/sap/bc/ui5_ui5/sap/fin_hc_manage,ibso.commodity.HedgeConst.manage,UI_CMMDTYHDGRCLASSFCTNREQ,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5666
F5667,Commodity Risk Manager - Hedge Accounting,Manage Reclassification Request,Transactional,SAP Fiori elements,FIN_RECLASSIFY,/sap/bc/ui5_ui5/sap/fin_reclassify,ibso.commodity.reclassify.manage,UI_CMMDTYHDGRCLASSFCTNREQ,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5667
F5668,Commodity Risk Manager - Hedge Accounting,Manage Migration Request,Transactional,SAP Fiori elements,FIN_MIGRATREQ,/sap/bc/ui5_ui5/sap/fin_migratreq,ibso.commodity.migrationreq.manage,UI_CMMDTYHDGMIGRATIONREQ,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5668
F5677,Contract Manager - Settlement Management,Manage Condition Contracts - Suppliers,Transactional,SAP Fiori elements,CCSUPLR_MNGS1,/sap/bc/ui5_ui5/sap/ccsuplr_mngs1,ci.settleman.cc.suplr.manages1,,,,,UI_LO_SETMAN_SUPLRCC_MAN,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5677
F5678,Production Supervisor - Discrete Manufacturing (Retail),Manage Master Production Orders - Fashion,Transactional,SAP Fiori (SAPUI5),RFM_PP_MMPRORS1,/sap/bc/ui5_ui5/sap/rfm_pp_mmprors1,rfm.pp.managemasterprodorders1,UI_RFM_MNG_MSTRPRODNORD,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5678
F5683,Asset Accountant - MCPSE (Utilities) for Brazil,Fixed Asset MCPSE Attributions,Transactional,SAP Fiori elements,ISUBR_ASSTATS1,/sap/bc/ui5_ui5/sap/isubr_asstats1,glo.log.br.AssetAttribution.assetttribution,GWISU_GS_BR_FIXEDASSET_ATTRIB_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5683
F5684,Asset Accountant - MCPSE (Utilities) for Brazil,Plant Maintenance MCPSE Attributions,Transactional,SAP Fiori elements,ISUBR_PMUNITS1,/sap/bc/ui5_ui5/sap/isubr_pmunits1,glo.log.br.maintenanceorder,GWISU_GS_BR_MAINT_ORDER_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5684
F5685,Asset Accountant - MCPSE (Utilities) for Brazil,Material MCPSE Attributions,Transactional,SAP Fiori elements,ISUBR_MATATTRS1,/sap/bc/ui5_ui5/sap/isubr_matattrs1,glo.log.br.materialattribution,GWISU_GS_BR_MATNR_ATTRIBUTION_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5685
F5687,Meter Data Specialist - Energy Loss Prevention (Utilities) for Brazil,Energy Loss Management,Transactional,SAP Fiori (SAPUI5),ISUBR_FRD_MNGS1,/sap/bc/ui5_ui5/sap/isubr_frd_mngs1,glo.log.br.energyloss,GWISU_GS_BR_LOSS_PROCESS_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5687
F5694,Logistics Service Provider Representative,Confirm Freight Orders,Transactional,SAP Fiori elements,TM_FRTCNFCOLLS1,/sap/bc/ui5_ui5/sap/tm_frtcnfcolls1,tm.collabnappl.frtordconfs1,UI_COLLABNAPPLFRTORDCONF,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5694
F5695,Cost Accountant - Overhead,Manage Settlement Rules - Internal Orders,Transactional,SAP Fiori elements,FIN_SETRUL_IO,/sap/bc/ui5_ui5/sap/fin_setrul_io,fin.co.settlementrules.internalorders.manage,UI_INTORDSETTLRULE_MANAGE,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5695
F5697,Configuration Expert - Business Process Configuration,Situation Handling Demo,Transactional,SAP Fiori elements,SIT2_DEMOS1,/sap/bc/ui5_ui5/sap/sit2_demos1,s4.cfnd.sit2.demo,,,,,C_SITN2DEMOFLIGHTV4,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5697
F5698,Extensibility Specialist,Manage Situation Scenarios,Transactional,SAP Fiori (SAPUI5),SIT2_MSSS1,/sap/bc/ui5_ui5/sap/sit2_msss1,s4.cfnd.sit2.mss,CA_SIT2_MSS_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5698
F5699,Administrator,Capture Request Statistics,Transactional,SAP Fiori elements,NW_APS_KSR_WCP,/sap/bc/ui5_ui5/sap/nw_aps_ksr_wcp,nw.core.monitoring.ksr.captureprofile,KSR_UI_CFG_PROFILES_M_O2,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5699
F5703,Meter Data Specialist - Energy Loss Prevention (Utilities) for Brazil,Energy Loss Processes,Transactional,SAP Fiori (SAPUI5),ISUBR_EL_WZRDS1,/sap/bc/ui5_ui5/sap/isubr_el_wzrds1,glo.log.br.energylosswizard,GWISU_GS_BR_FRAUD_PROCESS_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5703
F5709,Master Data Specialist - Product Compliance,Manage Polymer Composition,Transactional,SAP Fiori elements,EHSFND_MNCOMPS1,/sap/bc/ui5_ui5/sap/ehsfnd_mncomps1,ehs.fnd.substance.monomercomposition.manages1,EHS_FND_SUB_CMPSTNMONOMER_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5709
F5714,Purchaser,Manage Renegotiations,Transactional,SAP Fiori elements,CCTRRENEGO_S1,/sap/bc/ui5_ui5/sap/cctrrenego_s1,ui.s2p.mm.rl.renegotiation.s1,UI_PURCONTRRENEGTTN_MANAGE,0001,,,API_PURCONTRRENEGOTIATION,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5714
F5715,Purchaser,Process Central Purchase Contracts,Transactional,SAP Fiori elements,MM_CCTRISEL_S1,/sap/bc/ui5_ui5/sap/mm_cctrisel_s1,ui.s2p.mm.cctr.itm.selection.s1,UI_CNTRLCONTRITMSEL_MANAGE,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5715
F5717,Hydrocarbon Analyst (Oil & Gas),Delivery Network Downstream Node,Transactional,SAP Fiori (SAPUI5),DNDWSTMND_MANS1,/sap/bc/ui5_ui5/sap/dndwstmnd_mans1,oil.ups.pra.pr.dndwstrmndmans1,/PRA/PRD_BE_UI5_DNND9_SRV,0001,/PRA/PRD_BE_PPN_CHECK_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5717
F5718,Hydrocarbon Analyst (Oil & Gas),Production Onboarding Scenarios,Transactional,SAP Fiori elements,PRONBOARD_MANS1,/sap/bc/ui5_ui5/sap/pronboard_mans1,oil.ups.pra.tv.pronbrmans1,C_PRATSTPRODNSCENTP_CDS,0001,OIUTV_MASS_UPL_IWCDVLH_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5718
F5720,Accounts Payable and Receivable Accountant (FI-CA),Manage Installment Plans,Transactional,SAP Fiori elements,CAINSTPLN_MANS1,/sap/bc/ui5_ui5/sap/cainstpln_mans1,cus.o2c.instlmntplan.manage.s1,UI_CAINSTLMNTPLAN_MANAGE,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5720
F5723,Production Supervisor - Lean Manufacturing,Monitor Kanban Containers,Transactional,SAP Fiori elements,PPKAB_MONCNTS1,/sap/bc/ui5_ui5/sap/ppkab_moncnts1,i2d.pp.kab.monitorcontainerss1,,,,,UI_KANBANCONTAINER_MONITOR,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5723
F5726,Production Planner,Maintain Time-Dependent Stock Levels,Transactional,SAP Fiori elements,PP_MTD_STKLVLS1,/sap/bc/ui5_ui5/sap/pp_mtd_stklvls1,i2d.pp.timedependentstklvl.manages1,PP_MRP_TIMEDPNDNT_STK_SRV,0001,PP_MRP_AOR_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5726
F5727,Settlement Clerk (Agricultural Contract Management),Cost Review Cockpit,Transactional,SAP Fiori elements,ACM_REP_CRCS1,/sap/bc/ui5_ui5/sap/acm_rep_crcs1,oil.acm.costreviewcockpits1,UI_ACMSETTLEMENTOVRVIEW_O2,0001,ACM_STTLAQ,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5727
F5731,Others,Maintain House Bank Data - Japan,Transactional,SAP Fiori elements,GLO_BAM_MAINT,/sap/bc/ui5_ui5/sap/glo_bam_maint,gs.fin.housebank.maintain,UI_JP_HSBKSPECIFICSETTING,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5731
F5732,Tax Accountant - Corporate Income Tax,Manage CIT Classification,Transactional,SAP Fiori (SAPUI5),CITCLFN_MANS1,/sap/bc/ui5_ui5/sap/citclfn_mans1,gs.fin.cit.classification.manage,UI_CITCLASSFCTN_MANAGE,0001,FICIT_MANAGE_CLASSFCTN_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5732
F5741,Purchaser - Central Procurement,Manually Retrigerring Business Process Automation,"Transactional, Reuse Component",SAP Fiori elements,MM_RUSEBAUTMNS1,/sap/bc/ui5_ui5/sap/MM_RUSEBAUTMNS1,sap.ui.s2p.mm.lib.reuse.busprocautomn,MMPUR_AUTOMATION_PROCESS_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5741
F5742,Cash Manager,Manage Powers of Attorney for Banking Transactions,Transactional,SAP Fiori elements,FIN_POA_MAN,/sap/bc/ui5_ui5/sap/fin_poa_man,fin.cash.poa.manage,UI_BANKPOWEROFATTORNEY_MNG,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5742
F5743,Material Planner - Authorized Materials,Relocate Authorized Materials,Transactional,SAP Fiori elements,RELOC_AUTHMTLS1,/sap/bc/ui5_ui5/sap/reloc_authmtls1,s4dfs.reloc.authmatls1,UI_DFS_RELOCATIONPLANNING,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5743
F5744,Material Planner - Authorized Materials,Relocate Stock Materials,Transactional,SAP Fiori elements,RELOC_STCKMTLS1,/sap/bc/ui5_ui5/sap/reloc_stckmtls1,s4dfs.reloc.stockmatls1,UI_DFS_RELOCATIONSTOCKPLNG,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5744
F5745,Organizational Planner - Force Element,Plan Project Steps,"Transactional, Reuse Component",SAP Fiori elements,RELOC_PLNPRSTS1,/sap/bc/ui5_ui5/sap/reloc_plnprsts1,s4dfs.reloc.plnprjstps1,UI_DFS_RELOCATIONPROJECT,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5745
F5749,Insurance Claims Handler,Maintain Payments,Transactional,SAP Fiori elements,INS_MNTNPAYTS1,/sap/bc/ui5_ui5/sap/ins_mntnpayts1,fs.ins.cm.maintainpaymentss1,ICL_UI_INSURCLMPAYMENT_O2,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5749
F5750,Insurance Agent,First Notice of Loss (Version 2),Transactional,SAP Fiori elements,INS_FNOL2S1,/sap/bc/ui5_ui5/sap/ins_fnol2s1,fs.ins.cm.fnol2s1,ICL_UI_INSURCLMFNOLTP,0001,VBI_APPL_DEF2_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5750
F5751,Insurance Claims Handler,Maintain Participants,Transactional,SAP Fiori elements,INS_MNTNPARTCS1,/sap/bc/ui5_ui5/sap/ins_mntnpartcs1,fs.ins.cm.maintainparticipantss1,ICL_UI_CLAIMPARTICIPANT,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5751
F5753,Configuration Expert - Business Process Configuration,Manage Impact Analysis Models,Transactional,SAP Fiori elements,IMPMDL_MANS1,/sap/bc/ui5_ui5/sap/impmdl_mans1,i2d.plm.mgmtmdlr,UI_IMPCTMGMTANALYZER,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5753
F5754,Accounts Payable and Receivable Accountant (FI-CA),Manage Repayment Requests,Transactional,SAP Fiori elements,CAREPAYR_MAINS1,/sap/bc/ui5_ui5/sap/carepayr_mains1,cus.o2c.repayrequest.manage.s1,O2C_FICA_REPAYMENTREQUEST_MAN_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5754
F5755,Product Stewardship Specialist - Product Compliance,Manage Legal Entities,Transactional,SAP Fiori elements,PSSFND_LEMANS1,/sap/bc/ui5_ui5/sap/pssfnd_lemans1,ehs.fnd.le.manages1,UI_LEGALENTITY_MANAGE,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5755
F5757,Inventory Accountant for China,"Stock Overview - Mainland China, Taiwan",Transactional,SAP Fiori (SAPUI5),TRNOVR_ANLYSS1,/sap/bc/ui5_ui5/sap/trnovr_anlyss1,glo.log.cn.stockoverviews1,GLO_CN_TRNOVR_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5757
F5762,Dangerous Goods Specialist - Product Compliance,Manage Dangerous Goods Regulation Update - Unpackaged Products,Transactional,SAP Fiori (SAPUI5),EHSDGM_UPRUS1,/sap/bc/ui5_ui5/sap/ehsdgm_uprus1,ehs.dg.unpackagedproduct.manageregulationupdate.manages1,EHDGM_UI_UNPCKGDRGLNUPDATE,0001,EHDGM_COMMON_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5762
F5763,Cost Accountant - Production,Postprocess Event-Based Postings - Overhead Calculation,Transactional,SAP Fiori elements,FIN_PPSEBPOC,/sap/bc/ui5_ui5/sap/fin_ppsebpoc,fin.co.psprcsevtbsdpstovhdcalc,FCO_RTOHC_OBJECT_REPROCESS_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5763
F5764,General Ledger Accountant - Intercompany,Verify Intercompany Variance Adjmt,"Transactional, Reuse Component",SAP Fiori: My Inbox,CA_FIORI_INBOX,/sap/bc/ui5_ui5/sap/ca_fiori_inbox,cross.fnd.fiori.inbox,/IWPGW/TASKPROCESSING,0002,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5764
F5779,Production Operator - Lean Manufacturing,Process Customer JIT Calls - by Component Group,"Transactional, Reuse Component",SAP Fiori (SAPUI5),JITSCANCG_MANS1,/sap/bc/ui5_ui5/sap/jitscancg_mans1,icd.discreteindustries.processjitcallbycompgroup,JIT_COMPGRP_CONFMPRODN_SRV,0001,NJIT_UI_JITCOMPGRPFORSCAN,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5779
F5782,Environmental Manager,Manage Greenhouse Gas Report,Transactional,SAP Fiori elements,EM_GH_RPT_MNGS1,/sap/bc/ui5_ui5/sap/em_gh_rpt_mngs1,ehs.em.ghg.rpt.manages1,,,,,EHSGHGASREPORT_MANAGE,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5782
F5783,Administrator - Product Footprint Management,View Product Footprints,Transactional,SAP Fiori elements,SUPFM_MDFPVS1,/sap/bc/ui5_ui5/sap/supfm_mdfpvs1,sus.pfm.mdfootprints.views1,UI_PFMMDFOOTPRINT_VIEW,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5783
F5785,Others,Manage Container Master Data,Transactional,SAP Fiori (SAPUI5),FLOG_MNGCNTS1,/sap/bc/ui5_ui5/sap/flog_mngcnts1,ca.fl.managecontainers1,UI_SHIPMENTCONTAINER,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5785
F5786,Warehouse Clerk (Oil & Gas),Pack Container,Transactional,SAP Fiori elements,FLOG_PACKCNTS1,/sap/bc/ui5_ui5/sap/flog_packcnts1,ca.fl.packcontainers1,UI_SHIPMENTCONTAINERPACKG,0001,,,API_SHIPMENTCONTAINERPACKG,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5786
F5787,Master Data Specialist - Just-In-Time Supply,Manage Teams and Responsibilities - Just-In-Time,Transactional,SAP Fiori elements,RSM_TEAM_MANS1,/sap/bc/ui5_ui5/sap/rsm_team_mans1,s4.cfnd.mgreciplist,CA_RSM_TEAM_ACTION_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5787
F5789,Customer Service Representative - Clinical Trials (ICSM),Analyze Stock at Depots,Transactional,SAP Fiori (SAPUI5),/CTUI/HUMO,,,LO_HANDLING_UNIT_MONITOR_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5789
F5793,Commodity Risk Manager - Hedge Accounting,Manage Commodity Hedge Books,Transactional,SAP Fiori elements,FIN_HEDGEBOOK,/sap/bc/ui5_ui5/sap/fin_hedgebook,ibso.commodity.hedgebook.manage,UI_CMMDTYHEDGEBOOK,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5793
F5795,Commodity Risk Manager - Hedge Accounting,Manage Target Quotas,Transactional,SAP Fiori elements,FIN_TARGETQUOTA,/sap/bc/ui5_ui5/sap/fin_targetquota,ibso.commodity.hedgquota.manage,UI_CMMDTYHDGTARGETQUOTA,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5795
F5798,Product Stewardship Specialist - Product Compliance,Manage Work Views,Transactional,SAP Fiori elements,EHSFND_MANGWVS1,/sap/bc/ui5_ui5/sap/ehsfnd_mangwvs1,ehs.fnd.workview.manages1,UI_WORKVIEW_MANAGE_O2,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5798
F5804,Material Planner - Just-In-Time Supply,Schedule Custom Actions for JIT/ JIS Calls,Transactional,SAP Fiori (SAPUI5),NW_APS_APJ,/sap/bc/ui5_ui5/sap/nw_aps_apj,nw.core.appjobs,APJ_JOB_MANAGEMENT_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5804
F5854,Cost Accountant - Overhead,Periodic Allocation Results,Transactional,SAP Fiori (SAPUI5),FIN_CO_AAR_OVW,/sap/bc/ui5_ui5/sap/fin_co_aar_ovw,fin.co.allocationresult.analyze,FCO_VIA_AAR_OVERVIEW_SRV,0001,FCO_VIA_AAR_DISPLAY_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5854
F5855,Cost Accountant - Overhead,Visualized Periodic Allocation Results,Transactional,SAP Fiori (SAPUI5),FIN_CO_AAR_DIS,/sap/bc/ui5_ui5/sap/fin_co_aar_dis,fin.co.allocationgraph.analyze,FCO_VIA_AAR_DISPLAY_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5855
F5856,Settlement Clerk,Manage Scheduling Worklists - Settlement Management,Transactional,SAP Fiori elements,SWL_MNGS1,/sap/bc/ui5_ui5/sap/swl_mngs1,ci.settleman.swl.manages1,,,,,UI_LO_SETMAN_SWL_MAN,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5856
F5859,Cash Manager,Approve Bank Account Applications,Transactional,SAP Fiori elements,FIN_BAAPPL_APV,/sap/bc/ui5_ui5/sap/fin_baappl_apv,fin.cash.brm.bankaccountapplication.approve,BANKACCOUNTOPENINGREQWL,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5859
F5860,Cash Manager,Bank Account Applications,Transactional,SAP Fiori elements,FIN_BAAPPL_OVW,/sap/bc/ui5_ui5/sap/fin_baappl_ovw,fin.cash.brm.bankaccountapplication.overview,BANKACCOUNTOPENINGREQOVW,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5860
F5861,Cash Management Specialist,Submit Bank Account Applications,Transactional,SAP Fiori elements,FIN_BAAPPL_SUBM,/sap/bc/ui5_ui5/sap/fin_baappl_subm,fin.cash.brm.bankaccountapplication.submit,BANKACCTOPENINGREQDRFTTP,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5861
F5862,Production Engineer - Discrete Manufacturing (Manufacturing Engineering),Manufacturing Reference Structure Reuse Library,"Transactional, Reuse Component",SAP Fiori (SAPUI5),MPE_MARS_LIBS1,/sap/bc/ui5_ui5/sap/MPE_MARS_LIBS1,i2d.mpe.lib.mfgrefstructures1,UI_BOMITEM_ANCR_MFGREFHIER,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5862
F5863,Asset Accountant for Russian Federation,Maintain Concession Documents,Transactional,SAP Fiori elements,CNCDOC_MNT_RUS1,/sap/bc/ui5_ui5/sap/cncdoc_mnt_rus1,gs.fin.ru.assettaxconcessiondocs.manages1,UI_RU_ASTTXCNCSNDOC,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5863
F5865,Quality Engineer (Extended Production Operations),Order Genealogy,Transactional,SAP Fiori elements,MPE_ORDGN_DSPS1,/sap/bc/ui5_ui5/sap/mpe_ordgn_dsps1,i2d.mpe.ordgenealogy.displays1,MPE_SFO_GENEALOGY_SRV,0001,"MPE_EXEC_NON_CONFORMANCE_SRV, CV_ATTACHMENT_SRV, MPE_DOCUMENT_LIST_SRV","0001, 0001, 0001",,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5865
F5866,Purchaser (Retail),Schedule Deletion of Purchase Order Traceability Logs,Transactional,SAP Fiori (SAPUI5),NW_APS_APJ,/sap/bc/ui5_ui5/sap/nw_aps_apj,nw.core.appjobs,APJ_JOB_MANAGEMENT_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5866
F5928,Project Manager - Clinical Trials (ICSM),Clinical Supply Status Overview,Transactional,SAP Fiori elements: Overview Page,/CTUI/CS_EXE_OVP,/sap/bc/ui5_ui5/ctui/,,/CTCO/UI_STUDYSTATUSSUPPLY,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5928
F5929,Project Manager - Clinical Trials (ICSM),Clinical Supply Orders,Transactional,SAP Fiori (SAPUI5),/CTUI/CS_ORDERS,/sap/bc/ui5_ui5/ctui/,,/CTCO/MANAGE_SUPPLY_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5929
F5930,Project Manager - Clinical Trials (ICSM),Validate Clinical Batches and Expiry Dates,Transactional,SAP Fiori (SAPUI5),/CTUI/BTCH_AND_EXP_DT,/sap/bc/ui5_ui5/ctui/,,/CTCO/MANAGE_SUPPLY_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5930
